timestamp,src,dst,proto,sport,dport,flags,length
1749828850.142615,10.6.13.3,10.6.13.133,SMB2 IOCTL Response,445.0,52436.0,PA,238
1749828850.142840,10.6.13.133,10.6.13.3,SMB2 IOCTL Request,52436.0,445.0,PA,342
1749828850.143039,10.6.13.3,10.6.13.133,SMB2 IOCTL Response,445.0,52436.0,PA,226
1749828850.143231,10.6.13.133,10.6.13.3,SMB2 IOCTL Request,52436.0,445.0,PA,222
1749828850.143419,10.6.13.3,10.6.13.133,SMB2 IOCTL Response,445.0,52436.0,PA,218
1749828850.143631,10.6.13.133,10.6.13.3,SMB2 IOCTL Request,52436.0,445.0,PA,222
1749828850.143833,10.6.13.3,10.6.13.133,SMB2 IOCTL Response,445.0,52436.0,PA,218
1749828850.144042,10.6.13.133,10.6.13.3,SMB2 IOCTL Request,52436.0,445.0,PA,222
1749828850.144282,10.6.13.3,10.6.13.133,SMB2 IOCTL Response,445.0,52436.0,PA,218
1749828850.144519,10.6.13.133,10.6.13.3,SMB2 IOCTL Request,52436.0,445.0,PA,222
1749828850.144521,10.6.13.133,10.6.13.3,Raw,52437.0,135.0,PA,222
1749828850.144744,10.6.13.3,10.6.13.133,SMB2 IOCTL Response,445.0,52436.0,PA,218
1749828850.144745,10.6.13.3,10.6.13.133,Raw,135.0,52437.0,PA,418
1749828850.144964,10.6.13.133,10.6.13.3,SMB2 CLOSE Request,52436.0,445.0,PA,146
1749828850.144965,10.6.13.3,10.6.13.133,SMB2 CLOSE Response,445.0,52436.0,PA,182
1749828850.145286,10.6.13.133,10.6.13.3,TCP,52442.0,59774.0,S,66
1749828850.145287,10.6.13.3,10.6.13.133,TCP,59774.0,52442.0,SA,66
1749828850.145429,10.6.13.133,10.6.13.3,Padding,52442.0,59774.0,A,60
1749828850.145465,10.6.13.133,10.6.13.3,Raw,52442.0,59774.0,PA,294
1749828850.145557,10.6.13.3,10.6.13.133,Raw,59774.0,52442.0,PA,182
1749828850.146026,10.6.13.133,10.6.13.3,Raw,52442.0,59774.0,PA,1086
1749828850.146827,10.6.13.3,10.6.13.133,Raw,59774.0,52442.0,PA,1086
1749828850.157453,10.6.13.133,10.6.13.3,DNS,65196.0,53.0,,92
1749828850.157455,10.6.13.3,10.6.13.133,DNS,53.0,65196.0,,108
1749828850.167493,10.6.13.133,10.6.13.3,TCP,52443.0,389.0,S,66
1749828850.167495,10.6.13.3,10.6.13.133,TCP,389.0,52443.0,SA,66
1749828850.167640,10.6.13.133,10.6.13.3,Padding,52443.0,389.0,A,60
1749828850.168719,10.6.13.133,10.6.13.3,LDAP,52443.0,389.0,PA,398
1749828850.169220,10.6.13.3,10.6.13.133,Raw,389.0,52443.0,A,1514
1749828850.169222,10.6.13.3,10.6.13.133,Raw,389.0,52443.0,PA,1430
1749828850.171889,10.6.13.133,10.6.13.3,Padding,52443.0,389.0,A,60
1749828850.174177,10.6.13.133,10.6.13.3,Raw,52443.0,389.0,A,1514
1749828850.174179,10.6.13.133,10.6.13.3,Raw,52443.0,389.0,PA,720
1749828850.174180,10.6.13.3,10.6.13.133,Padding,389.0,52443.0,A,60
1749828850.175141,10.6.13.3,10.6.13.133,LDAP,389.0,52443.0,PA,258
1749828850.182888,10.6.13.133,10.6.13.3,Padding,52438.0,49669.0,A,60
1749828850.190165,10.6.13.133,10.6.13.3,LDAP_SASL_Buffer,52443.0,389.0,PA,253
1749828850.190610,10.6.13.3,10.6.13.133,LDAP_SASL_Buffer,389.0,52443.0,PA,576
1749828850.195159,10.6.13.133,10.6.13.3,TCP,52444.0,389.0,S,66
1749828850.195161,10.6.13.3,10.6.13.133,TCP,389.0,52444.0,SA,66
1749828850.195162,10.6.13.133,10.6.13.3,Padding,52444.0,389.0,A,60
1749828850.196643,10.6.13.133,10.6.13.3,Raw,52444.0,389.0,A,1514
1749828850.196645,10.6.13.133,10.6.13.3,Raw,52444.0,389.0,PA,638
1749828850.196646,10.6.13.3,10.6.13.133,Padding,389.0,52444.0,A,60
1749828850.197450,10.6.13.3,10.6.13.133,LDAP,389.0,52444.0,PA,258
1749828850.197729,10.6.13.133,10.6.13.3,LDAP_SASL_Buffer,52444.0,389.0,PA,262
1749828850.198034,10.6.13.3,10.6.13.133,LDAP_SASL_Buffer,389.0,52444.0,PA,244
1749828850.198694,10.6.13.133,10.6.13.3,LDAP_SASL_Buffer,52444.0,389.0,PA,264
1749828850.198759,10.6.13.133,10.6.13.3,Padding,52436.0,445.0,A,60
1749828850.198760,10.6.13.133,10.6.13.3,Padding,52437.0,135.0,A,60
1749828850.198761,10.6.13.133,10.6.13.3,Padding,52442.0,59774.0,A,60
1749828850.198995,10.6.13.3,10.6.13.133,LDAP_SASL_Buffer,389.0,52444.0,PA,238
1749828850.202192,10.6.13.133,10.6.13.3,LDAP_SASL_Buffer,52443.0,389.0,PA,678
1749828850.202779,10.6.13.3,10.6.13.133,LDAP_SASL_Buffer,389.0,52443.0,PA,140
1749828850.219765,10.6.13.133,10.6.13.3,LDAP_SASL_Buffer,52444.0,389.0,PA,129
1749828850.219767,10.6.13.3,10.6.13.133,Padding,389.0,52444.0,RA,60
1749828850.219992,10.6.13.133,10.6.13.3,Padding,52444.0,389.0,FA,60
1749828850.220039,10.6.13.3,10.6.13.133,Padding,389.0,52444.0,R,60
1749828850.223700,10.6.13.133,10.6.13.3,LDAP_SASL_Buffer,52443.0,389.0,PA,129
1749828850.223702,10.6.13.3,10.6.13.133,Padding,389.0,52443.0,RA,60
1749828850.223703,10.6.13.133,10.6.13.3,Padding,52443.0,389.0,FA,60
1749828850.223808,10.6.13.3,10.6.13.133,Padding,389.0,52443.0,R,60
1749828850.408864,10.6.13.133,10.6.13.3,TCP,52445.0,445.0,S,66
1749828850.408866,10.6.13.3,10.6.13.133,TCP,445.0,52445.0,SA,66
1749828850.409043,10.6.13.133,10.6.13.3,Padding,52445.0,445.0,A,60
1749828850.409045,10.6.13.133,10.6.13.3,SMB2 Negotiate Protocol Request,52445.0,445.0,PA,350
1749828850.409701,10.6.13.3,10.6.13.133,SMB2 Negotiate Protocol Response,445.0,52445.0,PA,430
1749828850.410497,10.6.13.133,10.6.13.3,TCP,52446.0,88.0,S,66
1749828850.410499,10.6.13.3,10.6.13.133,TCP,88.0,52446.0,SA,66
1749828850.411221,10.6.13.133,10.6.13.3,Padding,52446.0,88.0,A,60
1749828850.411223,10.6.13.133,10.6.13.3,Raw,52446.0,88.0,A,1514
1749828850.411423,10.6.13.133,10.6.13.3,Raw,52446.0,88.0,PA,362
1749828850.411425,10.6.13.3,10.6.13.133,Padding,88.0,52446.0,A,60
1749828850.412935,10.6.13.3,10.6.13.133,Raw,88.0,52446.0,A,1514
1749828850.412937,10.6.13.3,10.6.13.133,Raw,88.0,52446.0,PA,311
1749828850.414002,10.6.13.133,10.6.13.3,Padding,52446.0,88.0,A,60
1749828850.414004,10.6.13.133,10.6.13.3,Padding,52446.0,88.0,FA,60
1749828850.414005,10.6.13.3,10.6.13.133,Padding,88.0,52446.0,A,60
1749828850.414006,10.6.13.3,10.6.13.133,Padding,88.0,52446.0,RA,60
1749828850.414649,10.6.13.133,10.6.13.3,Raw,52445.0,445.0,A,1514
1749828850.414651,10.6.13.133,10.6.13.3,Raw,52445.0,445.0,A,1514
1749828850.414652,10.6.13.133,10.6.13.3,Raw,52445.0,445.0,PA,659
1749828850.414653,10.6.13.3,10.6.13.133,Padding,445.0,52445.0,A,60
1749828850.415689,10.6.13.3,10.6.13.133,SMB2 Session Setup Response,445.0,52445.0,PA,315
1749828850.415974,10.6.13.133,10.6.13.3,SMB2 TREE_CONNECT Request,52445.0,445.0,PA,178
1749828850.416394,10.6.13.3,10.6.13.133,SMB2 TREE_CONNECT Response,445.0,52445.0,PA,138
1749828850.416611,10.6.13.133,10.6.13.3,SMB2 IOCTL Request,52445.0,445.0,PA,178
1749828850.416612,10.6.13.3,10.6.13.133,SMB2 IOCTL Response,445.0,52445.0,PA,322
1749828850.467721,10.6.13.133,10.6.13.3,Padding,52445.0,445.0,A,60
1749828850.804960,10.6.13.133,104.208.203.90,Raw,52432.0,443.0,PA,307
1749828850.881603,104.208.203.90,10.6.13.133,Raw,443.0,52432.0,PA,232
1749828850.925837,10.6.13.133,104.208.203.90,Padding,52432.0,443.0,A,60
1749828850.957751,10.6.13.133,10.6.13.255,SMB COM Transaction Request,138.0,138.0,,240
1749828851.975569,10.6.13.133,10.6.13.255,NBNS registration request,137.0,137.0,,110
1749828851.975570,10.6.13.3,10.6.13.133,Raw,137.0,137.0,,104
1749828853.312615,10.6.13.133,10.6.13.3,DNS,65196.0,53.0,,74
1749828853.357629,10.6.13.3,10.6.13.133,DNS,53.0,65196.0,,352
1749828853.390269,10.6.13.133,20.190.135.6,TCP,52447.0,443.0,S,66
1749828853.461284,20.190.135.6,10.6.13.133,TCP,443.0,52447.0,SA,66
1749828853.461286,10.6.13.133,20.190.135.6,Padding,52447.0,443.0,A,60
1749828853.516315,10.6.13.133,20.190.135.6,Raw,52447.0,443.0,PA,518
1749828853.583520,20.190.135.6,10.6.13.133,Raw,443.0,52447.0,A,1430
1749828853.583522,20.190.135.6,10.6.13.133,Raw,443.0,52447.0,A,1430
1749828853.583523,20.190.135.6,10.6.13.133,Raw,443.0,52447.0,PA,1259
1749828853.583788,10.6.13.133,20.190.135.6,Padding,52447.0,443.0,A,60
1749828854.159271,10.6.13.133,20.190.135.6,Raw,52447.0,443.0,PA,212
1749828854.236679,20.190.135.6,10.6.13.133,Raw,443.0,52447.0,PA,105
1749828854.261435,10.6.13.133,20.190.135.6,Raw,52447.0,443.0,PA,346
1749828854.261603,10.6.13.133,20.190.135.6,Raw,52447.0,443.0,A,1450
1749828854.261604,10.6.13.133,20.190.135.6,Raw,52447.0,443.0,A,1450
1749828854.261831,10.6.13.133,20.190.135.6,Raw,52447.0,443.0,A,1450
1749828854.261833,10.6.13.133,20.190.135.6,Raw,52447.0,443.0,PA,766
1749828854.353517,20.190.135.6,10.6.13.133,Padding,443.0,52447.0,A,60
1749828854.361327,20.190.135.6,10.6.13.133,Padding,443.0,52447.0,A,60
1749828854.397285,20.190.135.6,10.6.13.133,Padding,443.0,52447.0,A,60
1749828854.410346,20.190.135.6,10.6.13.133,Raw,443.0,52447.0,A,1430
1749828854.410348,20.190.135.6,10.6.13.133,Raw,443.0,52447.0,A,1430
1749828854.410547,20.190.135.6,10.6.13.133,Raw,443.0,52447.0,A,1430
1749828854.410549,20.190.135.6,10.6.13.133,Raw,443.0,52447.0,A,1430
1749828854.410890,20.190.135.6,10.6.13.133,Raw,443.0,52447.0,PA,752
1749828854.424167,10.6.13.133,20.190.135.6,Padding,52447.0,443.0,A,60
1749828854.493531,10.6.13.133,10.6.13.3,DNS,65196.0,53.0,,83
1749828854.549237,10.6.13.3,10.6.13.133,DNS,53.0,65196.0,,377
1749828854.561104,10.6.13.133,217.20.51.22,TCP,52448.0,80.0,S,66
1749828854.599533,217.20.51.22,10.6.13.133,TCP,80.0,52448.0,SA,66
1749828854.614211,10.6.13.133,217.20.51.22,Padding,52448.0,80.0,A,60
1749828854.619210,10.6.13.133,217.20.51.22,Raw,52448.0,80.0,PA,341
1749828854.650271,217.20.51.22,10.6.13.133,Padding,80.0,52448.0,A,60
1749828854.652131,217.20.51.22,10.6.13.133,Raw,80.0,52448.0,PA,398
1749828854.709323,10.6.13.133,217.20.51.22,Padding,52448.0,80.0,A,60
1749828854.767759,10.6.13.133,217.20.51.22,Raw,52448.0,80.0,PA,336
1749828854.801729,217.20.51.22,10.6.13.133,Raw,80.0,52448.0,PA,399
1749828854.851616,10.6.13.133,217.20.51.22,Padding,52448.0,80.0,A,60
1749828854.865754,10.6.13.133,10.6.13.3,DNS,65196.0,53.0,,81
1749828854.865906,10.6.13.3,10.6.13.133,DNS,53.0,65196.0,,160
1749828854.879268,10.6.13.133,10.6.13.3,DNS,59541.0,53.0,,81
1749828854.879270,10.6.13.133,10.6.13.3,DNS,52518.0,53.0,,81
1749828854.933188,10.6.13.3,10.6.13.133,DNS,53.0,59541.0,,241
1749828854.947304,10.6.13.133,13.107.42.16,TCP,52449.0,443.0,S,66
1749828854.980578,10.6.13.3,10.6.13.133,DNS,53.0,52518.0,,225
1749828854.981451,10.6.13.133,10.6.13.3,DNS,,,,253
1749828854.993550,13.107.42.16,10.6.13.133,TCP,443.0,52449.0,SA,66
1749828854.993552,10.6.13.133,13.107.42.16,Padding,52449.0,443.0,A,60
1749828854.994930,10.6.13.133,13.107.42.16,Raw,52449.0,443.0,A,1450
1749828854.994932,10.6.13.133,13.107.42.16,Raw,52449.0,443.0,PA,421
1749828855.041485,13.107.42.16,10.6.13.133,Padding,443.0,52449.0,A,60
1749828855.041487,13.107.42.16,10.6.13.133,Padding,443.0,52449.0,A,60
1749828855.043549,13.107.42.16,10.6.13.133,Raw,443.0,52449.0,A,1430
1749828855.044585,13.107.42.16,10.6.13.133,Raw,443.0,52449.0,A,1430
1749828855.044587,10.6.13.133,13.107.42.16,Padding,52449.0,443.0,A,60
1749828855.044588,13.107.42.16,10.6.13.133,Raw,443.0,52449.0,A,1430
1749828855.044697,13.107.42.16,10.6.13.133,Raw,443.0,52449.0,A,1430
1749828855.044712,13.107.42.16,10.6.13.133,Raw,443.0,52449.0,PA,545
1749828855.048930,10.6.13.133,13.107.42.16,Padding,52449.0,443.0,A,60
1749828855.055036,10.6.13.133,13.107.42.16,Raw,52449.0,443.0,PA,212
1749828855.055297,10.6.13.133,13.107.42.16,Raw,52449.0,443.0,PA,153
1749828855.055972,10.6.13.133,13.107.42.16,Raw,52449.0,443.0,PA,607
1749828855.102586,13.107.42.16,10.6.13.133,Padding,443.0,52449.0,A,60
1749828855.102588,13.107.42.16,10.6.13.133,Padding,443.0,52449.0,A,60
1749828855.102701,13.107.42.16,10.6.13.133,Raw,443.0,52449.0,PA,396
1749828855.102755,13.107.42.16,10.6.13.133,Raw,443.0,52449.0,PA,123
1749828855.102965,10.6.13.133,13.107.42.16,Padding,52449.0,443.0,A,60
1749828855.103262,10.6.13.133,13.107.42.16,Raw,52449.0,443.0,PA,92
1749828855.137378,13.107.42.16,10.6.13.133,Raw,443.0,52449.0,PA,92
1749828855.141165,13.107.42.16,10.6.13.133,Padding,443.0,52449.0,A,60
1749828855.162533,10.6.13.133,10.6.13.3,DNS,56282.0,53.0,,72
1749828855.162534,10.6.13.133,10.6.13.3,DNS,61260.0,53.0,,72
1749828855.184684,10.6.13.133,13.107.42.16,Padding,52449.0,443.0,A,60
1749828855.195406,10.6.13.133,10.6.13.3,DNS,65196.0,53.0,,71
1749828855.204993,10.6.13.3,10.6.13.133,DNS,53.0,56282.0,,337
1749828855.217787,10.6.13.133,23.198.7.186,Raw,63805.0,443.0,,1292
1749828855.217789,10.6.13.133,23.198.7.186,Raw,63805.0,443.0,,1292
1749828855.221374,13.107.42.16,10.6.13.133,Raw,443.0,52449.0,PA,668
1749828855.227215,10.6.13.133,13.107.42.16,Padding,52449.0,443.0,FA,60
1749828855.234500,10.6.13.3,10.6.13.133,DNS,53.0,65196.0,,146
1749828855.240494,10.6.13.3,10.6.13.133,DNS,53.0,61260.0,,193
1749828855.261161,23.198.7.186,10.6.13.133,Raw,443.0,63805.0,,1292
1749828855.267302,13.107.42.16,10.6.13.133,Padding,443.0,52449.0,A,60
1749828855.267303,13.107.42.16,10.6.13.133,Padding,443.0,52449.0,FA,60
1749828855.267304,10.6.13.133,13.107.42.16,Padding,52449.0,443.0,A,60
1749828855.272305,10.6.13.133,204.79.197.203,TCP,52450.0,443.0,S,66
1749828855.313422,23.198.7.186,10.6.13.133,Raw,443.0,63805.0,,1292
1749828855.313573,23.198.7.186,10.6.13.133,Raw,443.0,63805.0,,1292
1749828855.313575,23.198.7.186,10.6.13.133,Raw,443.0,63805.0,,1292
1749828855.313885,10.6.13.133,23.198.7.186,Raw,63805.0,443.0,,81
1749828855.316181,23.198.7.186,10.6.13.133,Raw,443.0,63805.0,,568
1749828855.321074,10.6.13.133,23.198.7.186,Raw,63805.0,443.0,,137
1749828855.321077,10.6.13.133,23.198.7.186,Raw,63805.0,443.0,,113
1749828855.326854,204.79.197.203,10.6.13.133,TCP,443.0,52450.0,SA,66
1749828855.327091,10.6.13.133,204.79.197.203,Padding,52450.0,443.0,A,60
1749828855.335950,10.6.13.133,204.79.197.203,Raw,52450.0,443.0,PA,515
1749828855.358589,23.198.7.186,10.6.13.133,Raw,443.0,63805.0,,329
1749828855.360008,23.198.7.186,10.6.13.133,Raw,443.0,63805.0,,330
1749828855.360009,23.198.7.186,10.6.13.133,Raw,443.0,63805.0,,105
1749828855.360010,10.6.13.133,23.198.7.186,Raw,63805.0,443.0,,73
1749828855.360264,23.198.7.186,10.6.13.133,Raw,443.0,63805.0,,63
1749828855.360265,10.6.13.133,23.198.7.186,Raw,63805.0,443.0,,73
1749828855.360565,23.198.7.186,10.6.13.133,Raw,443.0,63805.0,,112
1749828855.388272,23.198.7.186,10.6.13.133,Raw,443.0,63805.0,,66
1749828855.388273,204.79.197.203,10.6.13.133,Padding,443.0,52450.0,A,60
1749828855.389341,204.79.197.203,10.6.13.133,Raw,443.0,52450.0,A,1430
1749828855.389343,204.79.197.203,10.6.13.133,Raw,443.0,52450.0,A,1430
1749828855.389345,10.6.13.133,204.79.197.203,Padding,52450.0,443.0,A,60
1749828855.389506,204.79.197.203,10.6.13.133,Raw,443.0,52450.0,A,1430
1749828855.389507,10.6.13.133,204.79.197.203,Padding,52450.0,443.0,A,60
1749828855.389648,204.79.197.203,10.6.13.133,Raw,443.0,52450.0,A,1430
1749828855.389650,10.6.13.133,204.79.197.203,Padding,52450.0,443.0,A,60
1749828855.389651,204.79.197.203,10.6.13.133,Raw,443.0,52450.0,PA,615
1749828855.389652,10.6.13.133,204.79.197.203,Padding,52450.0,443.0,A,60
1749828855.389653,10.6.13.133,204.79.197.203,Padding,52450.0,443.0,A,60
1749828855.392088,10.6.13.133,23.198.7.186,Raw,63805.0,443.0,,73
1749828855.406429,10.6.13.133,23.198.7.186,Raw,63805.0,443.0,,1288
1749828855.406431,10.6.13.133,23.198.7.186,Raw,63805.0,443.0,,1288
1749828855.406433,10.6.13.133,23.198.7.186,Raw,63805.0,443.0,,1292
1749828855.406624,10.6.13.133,23.198.7.186,Raw,63805.0,443.0,,1292
1749828855.406675,10.6.13.133,23.198.7.186,Raw,63805.0,443.0,,1292
1749828855.406677,10.6.13.133,23.198.7.186,Raw,63805.0,443.0,,1292
1749828855.406726,10.6.13.133,23.198.7.186,Raw,63805.0,443.0,,932
1749828855.406950,10.6.13.133,23.198.7.186,Raw,63805.0,443.0,,511
1749828855.423361,10.6.13.133,204.79.197.203,Raw,52450.0,443.0,PA,134
1749828855.423542,10.6.13.133,204.79.197.203,Raw,52450.0,443.0,PA,134
1749828855.451214,10.6.13.133,204.79.197.203,Raw,52450.0,443.0,PA,423
1749828855.457379,23.198.7.186,10.6.13.133,Raw,443.0,63805.0,,70
1749828855.457381,23.198.7.186,10.6.13.133,Raw,443.0,63805.0,,65
1749828855.461339,23.198.7.186,10.6.13.133,Raw,443.0,63805.0,,66
1749828855.461341,23.198.7.186,10.6.13.133,Raw,443.0,63805.0,,70
1749828855.461594,10.6.13.133,23.198.7.186,Raw,63805.0,443.0,,73
1749828855.461595,204.79.197.203,10.6.13.133,Padding,443.0,52450.0,A,60
1749828855.462333,204.79.197.203,10.6.13.133,Raw,443.0,52450.0,PA,513
1749828855.462335,10.6.13.133,204.79.197.203,Padding,52450.0,443.0,A,60
1749828855.462336,204.79.197.203,10.6.13.133,Raw,443.0,52450.0,PA,116
1749828855.462338,204.79.197.203,10.6.13.133,Padding,443.0,52450.0,A,60
1749828855.462339,10.6.13.133,204.79.197.203,Padding,52450.0,443.0,A,60
1749828855.463138,10.6.13.133,204.79.197.203,Raw,52450.0,443.0,PA,85
1749828855.508517,204.79.197.203,10.6.13.133,Raw,443.0,52450.0,PA,85
1749828855.508518,10.6.13.133,204.79.197.203,Padding,52450.0,443.0,A,60
1749828855.508682,23.198.7.186,10.6.13.133,Raw,443.0,63805.0,,557
1749828855.509143,23.198.7.186,10.6.13.133,Raw,443.0,63805.0,,63
1749828855.509385,23.198.7.186,10.6.13.133,Raw,443.0,63805.0,,1494
1749828855.509945,23.198.7.186,10.6.13.133,Raw,443.0,63805.0,,247
1749828855.509946,23.198.7.186,10.6.13.133,Raw,443.0,63805.0,,63
1749828855.510131,204.79.197.203,10.6.13.133,Padding,443.0,52450.0,A,60
1749828855.510132,10.6.13.133,23.198.7.186,Raw,63805.0,443.0,,77
1749828855.510413,10.6.13.133,23.198.7.186,Raw,63805.0,443.0,,77
1749828855.539396,204.79.197.203,10.6.13.133,Raw,443.0,52450.0,A,1430
1749828855.539397,10.6.13.133,204.79.197.203,Padding,52450.0,443.0,A,60
1749828855.539399,204.79.197.203,10.6.13.133,Raw,443.0,52450.0,A,1430
1749828855.539400,10.6.13.133,204.79.197.203,Padding,52450.0,443.0,A,60
1749828855.540252,204.79.197.203,10.6.13.133,Raw,443.0,52450.0,A,1430
1749828855.540255,10.6.13.133,204.79.197.203,Padding,52450.0,443.0,A,60
1749828855.540256,204.79.197.203,10.6.13.133,Raw,443.0,52450.0,A,1430
1749828855.540257,10.6.13.133,204.79.197.203,Padding,52450.0,443.0,A,60
1749828855.541206,204.79.197.203,10.6.13.133,Raw,443.0,52450.0,A,1430
1749828855.541208,204.79.197.203,10.6.13.133,Raw,443.0,52450.0,PA,313
1749828855.541210,10.6.13.133,204.79.197.203,Padding,52450.0,443.0,A,60
1749828855.541210,10.6.13.133,204.79.197.203,Padding,52450.0,443.0,A,60
1749828855.542164,23.198.7.186,10.6.13.133,Raw,443.0,63805.0,,65
1749828855.542166,204.79.197.203,10.6.13.133,Raw,443.0,52450.0,PA,400
1749828855.542167,10.6.13.133,23.198.7.186,Raw,63805.0,443.0,,73
1749828855.542366,204.79.197.203,10.6.13.133,Raw,443.0,52450.0,PA,1063
1749828855.542368,10.6.13.133,204.79.197.203,Padding,52450.0,443.0,A,60
1749828855.542369,204.79.197.203,10.6.13.133,Raw,443.0,52450.0,PA,85
1749828855.542370,10.6.13.133,204.79.197.203,Padding,52450.0,443.0,A,60
1749828855.978432,10.6.13.133,10.6.13.3,DNS,65196.0,53.0,,74
1749828855.986732,10.6.13.133,10.6.13.3,DNS,61884.0,53.0,,81
1749828855.986734,10.6.13.133,10.6.13.3,DNS,56464.0,53.0,,81
1749828855.987086,10.6.13.3,10.6.13.133,DNS,53.0,61884.0,,160
1749828855.987088,10.6.13.3,10.6.13.133,DNS,53.0,56464.0,,160
1749828856.021580,10.6.13.3,10.6.13.133,DNS,53.0,65196.0,,246
1749828856.021807,10.6.13.133,23.212.185.76,TCP,52451.0,443.0,S,66
1749828856.059470,23.212.185.76,10.6.13.133,TCP,443.0,52451.0,SA,66
1749828856.059472,10.6.13.133,23.212.185.76,Padding,52451.0,443.0,A,60
1749828856.061202,10.6.13.133,23.212.185.76,Raw,52451.0,443.0,PA,518
1749828856.089687,23.212.185.76,10.6.13.133,Padding,443.0,52451.0,A,60
1749828856.089907,23.212.185.76,10.6.13.133,Raw,443.0,52451.0,A,1430
1749828856.089908,10.6.13.133,23.212.185.76,Padding,52451.0,443.0,A,60
1749828856.090219,23.212.185.76,10.6.13.133,Raw,443.0,52451.0,PA,1430
1749828856.090220,10.6.13.133,23.212.185.76,Padding,52451.0,443.0,A,60
1749828856.096674,23.212.185.76,10.6.13.133,Raw,443.0,52451.0,PA,1364
1749828856.096676,10.6.13.133,23.212.185.76,Padding,52451.0,443.0,A,60
1749828856.104268,10.6.13.133,23.212.185.76,Raw,52451.0,443.0,PA,134
1749828856.104270,10.6.13.133,23.212.185.76,Raw,52451.0,443.0,PA,134
1749828856.104487,10.6.13.133,23.212.185.76,Raw,52451.0,443.0,PA,1042
1749828856.141559,23.212.185.76,10.6.13.133,Padding,443.0,52451.0,A,60
1749828856.141930,23.212.185.76,10.6.13.133,Raw,443.0,52451.0,PA,341
1749828856.141932,10.6.13.133,23.212.185.76,Padding,52451.0,443.0,A,60
1749828856.142108,23.212.185.76,10.6.13.133,Raw,443.0,52451.0,PA,341
1749828856.142110,23.212.185.76,10.6.13.133,Raw,443.0,52451.0,PA,115
1749828856.142111,23.212.185.76,10.6.13.133,Raw,443.0,52451.0,PA,85
1749828856.142112,10.6.13.133,23.212.185.76,Padding,52451.0,443.0,A,60
1749828856.142113,10.6.13.133,23.212.185.76,Padding,52451.0,443.0,A,60
1749828856.143276,10.6.13.133,23.212.185.76,Raw,52451.0,443.0,PA,85
1749828856.181402,23.212.185.76,10.6.13.133,Padding,443.0,52451.0,A,60
1749828856.216644,23.212.185.76,10.6.13.133,Padding,443.0,52451.0,A,60
1749828856.238188,10.6.13.133,13.107.42.16,TCP,52452.0,443.0,S,66
1749828856.281329,13.107.42.16,10.6.13.133,TCP,443.0,52452.0,SA,66
1749828856.281331,10.6.13.133,13.107.42.16,Padding,52452.0,443.0,A,60
1749828856.282098,10.6.13.133,13.107.42.16,Raw,52452.0,443.0,A,1450
1749828856.282100,10.6.13.133,13.107.42.16,Raw,52452.0,443.0,PA,729
1749828856.341574,13.107.42.16,10.6.13.133,Padding,443.0,52452.0,A,60
1749828856.341576,13.107.42.16,10.6.13.133,Padding,443.0,52452.0,A,60
1749828856.342305,13.107.42.16,10.6.13.133,Raw,443.0,52452.0,PA,208
1749828856.343850,10.6.13.133,13.107.42.16,Raw,52452.0,443.0,PA,105
1749828856.343852,10.6.13.133,13.107.42.16,Raw,52452.0,443.0,PA,153
1749828856.344018,10.6.13.133,13.107.42.16,Raw,52452.0,443.0,PA,609
1749828856.401215,13.107.42.16,10.6.13.133,Padding,443.0,52452.0,A,60
1749828856.401217,13.107.42.16,10.6.13.133,Raw,443.0,52452.0,PA,123
1749828856.401436,10.6.13.133,13.107.42.16,Raw,52452.0,443.0,PA,92
1749828856.411269,13.107.42.16,10.6.13.133,Padding,443.0,52452.0,A,60
1749828856.413097,13.107.42.16,10.6.13.133,Raw,443.0,52452.0,PA,92
1749828856.450320,13.107.42.16,10.6.13.133,Padding,443.0,52452.0,A,60
1749828856.458489,10.6.13.133,13.107.42.16,Padding,52452.0,443.0,A,60
1749828856.555494,13.107.42.16,10.6.13.133,Raw,443.0,52452.0,PA,668
1749828856.557041,10.6.13.133,13.107.42.16,Padding,52452.0,443.0,FA,60
1749828856.621505,13.107.42.16,10.6.13.133,Padding,443.0,52452.0,A,60
1749828856.621507,13.107.42.16,10.6.13.133,Raw,443.0,52452.0,PA,96
1749828856.621688,10.6.13.133,13.107.42.16,Padding,52452.0,443.0,RA,60
1749828856.621700,13.107.42.16,10.6.13.133,Padding,443.0,52452.0,FA,60
1749828856.621923,10.6.13.133,13.107.42.16,Padding,52452.0,443.0,R,60
1749828856.826526,23.212.185.76,10.6.13.133,Raw,443.0,52451.0,A,1430
1749828856.826528,10.6.13.133,23.212.185.76,Padding,52451.0,443.0,A,60
1749828856.826757,23.212.185.76,10.6.13.133,Raw,443.0,52451.0,A,1430
